Month	Day	Time	Height	Discharge
		(mst)	(HG ft)	(QR cfs)
-----	---	----	------	---------
Dec	31	1100	M	M
Dec	31	1030	M	M
Dec	31	1000	M	M
Dec	31	930	M	M
Dec	31	900	M	M
Dec	31	830	M	M
Dec	31	800	M	M
Dec	31	730	M	M
Dec	31	700	M	M
Dec	31	630	M	M
Dec	31	600	M	M
Dec	31	530	M	M
Dec	31	500	M	M
Dec	31	430	M	M
Dec	31	400	M	M
Dec	31	330	M	M
Dec	31	300	M	M
Dec	31	230	M	M
Dec	31	200	M	M
Dec	31	130	M	M
Dec	31	100	M	M
Dec	31	30	M	M
Dec	31	0	M	M
Dec	30	2330	M	M
Dec	30	2300	M	M
Dec	30	2230	M	M
Dec	30	2200	M	M
Dec	30	2130	M	M
Dec	30	2100	M	M
Dec	30	2030	M	M
Dec	30	2000	M	M
Dec	30	1930	M	M
Dec	30	1900	M	M
Dec	30	1830	M	M
Dec	30	1800	M	M
Dec	30	1730	M	M
Dec	30	1700	M	M
Dec	30	1630	M	M
Dec	30	1600	M	M
Dec	30	1530	M	M
Dec	30	1500	M	M
Dec	30	1430	M	M
Dec	30	1400	M	M
Dec	30	1330	M	M
Dec	30	1300	M	M
Dec	30	1230	M	M
Dec	30	1200	M	M
Dec	30	1130	M	M
Dec	30	1100	4.03	0
Dec	30	1030	4.04	0
Dec	30	1000	4.03	0
Dec	30	930	4.03	0
Dec	30	900	4.02	0
Dec	30	830	4.05	0
Dec	30	800	4.05	0
Dec	30	730	4.04	0
Dec	30	700	4.03	0
Dec	30	630	4.03	0
Dec	30	600	4.04	0
Dec	30	530	4.04	0
Dec	30	500	4.02	0
Dec	30	430	4.02	0
Dec	30	400	4.04	0
Dec	30	330	4.04	0
Dec	30	300	4.02	0
Dec	30	230	4.03	0
Dec	30	200	4.03	0
Dec	30	130	4.04	0
Dec	30	100	4.04	0
Dec	30	30	4.02	0
Dec	30	0	4.03	0
Dec	29	2330	4.04	0
Dec	29	2300	4.04	0
Dec	29	2230	4.05	0
Dec	29	2200	4.04	0
Dec	29	2130	4.03	0
Dec	29	2100	4.04	0
Dec	29	2030	4.01	0
Dec	29	2000	4.03	0
Dec	29	1930	4.01	0
Dec	29	1900	4.03	0
Dec	29	1830	4.02	0
Dec	29	1800	4.03	0
Dec	29	1730	4.03	0
Dec	29	1700	4.04	0
Dec	29	1630	4.03	0
Dec	29	1600	4.04	0
Dec	29	1530	4.04	0
Dec	29	1500	4.04	0
Dec	29	1430	4.04	0
Dec	29	1400	4.04	0
Dec	29	1330	4.04	0
Dec	29	1300	4.01	0
Dec	29	1230	4.01	0
Dec	29	1200	4.02	0
Dec	29	1130	4.01	0
Dec	29	1100	4.04	0
Dec	29	1030	4.02	0
Dec	29	1000	4.02	0
Dec	29	930	4.03	0
Dec	29	900	4.02	0
Dec	29	830	4.04	0
Dec	29	800	4.04	0
Dec	29	730	4.01	0
Dec	29	700	4.02	0
Dec	29	630	4.01	0
Dec	29	600	4.02	0
Dec	29	530	4.04	0
Dec	29	500	4.04	0
Dec	29	430	4.03	0
Dec	29	400	4.02	0
Dec	29	330	4.04	0
Dec	29	300	4.04	0
Dec	29	230	4.04	0
Dec	29	200	4.03	0
Dec	29	130	4.03	0
Dec	29	100	4.03	0
Dec	29	30	4.03	0
Dec	29	0	4.04	0
Dec	28	2330	4.03	0
Dec	28	2300	4.02	0
Dec	28	2230	4.04	0
Dec	28	2200	4.01	0
Dec	28	2130	4.03	0
Dec	28	2100	4.02	0
Dec	28	2030	4.03	0
Dec	28	2000	4.04	0
Dec	28	1930	4.04	0
Dec	28	1900	4.04	0
Dec	28	1830	4.03	0
Dec	28	1800	4.02	0
Dec	28	1730	4.03	0
Dec	28	1700	4.01	0
Dec	28	1630	4.03	0
Dec	28	1600	4.02	0
Dec	28	1530	4.02	0
Dec	28	1500	4.03	0
Dec	28	1430	4.04	0
Dec	28	1400	4.02	0
Dec	28	1330	4.02	0
Dec	28	1300	4.02	0
Dec	28	1230	4	0
Dec	28	1200	4.03	0
Dec	28	1130	4.01	0
Dec	28	1100	4.02	0
Dec	28	1030	4.03	0
Dec	28	1000	4.03	0
Dec	28	930	4.03	0
Dec	28	900	4.03	0
Dec	28	830	4.02	0
Dec	28	800	4.02	0
Dec	28	730	4.02	0
Dec	28	700	4.02	0
Dec	28	630	4	0
Dec	28	600	4.02	0
Dec	28	530	4.01	0
Dec	28	500	4.01	0
Dec	28	430	4.03	0
Dec	28	400	4.02	0
Dec	28	330	4.02	0
Dec	28	300	4.03	0
Dec	28	230	4.03	0
Dec	28	200	4.02	0
Dec	28	130	4.02	0
Dec	28	100	4.02	0
Dec	28	30	4.02	0
Dec	28	0	4.04	0
Dec	27	2330	4.02	0
Dec	27	2300	4.02	0
Dec	27	2230	4.02	0
Dec	27	2200	4.01	0
Dec	27	2130	4.01	0
Dec	27	2100	4.01	0
Dec	27	2030	3.99	0
Dec	27	2000	3.99	0
Dec	27	1930	3.95	0
Dec	27	1900	3.95	0
Dec	27	1830	3.9	0
Dec	27	1800	3.84	0
Dec	27	1730	3.69	0
Dec	27	1700	3.47	0
Dec	27	1630	3.23	0
Dec	27	1600	3.04	0
Dec	27	1530	3.04	0
Dec	27	1500	3.02	0
Dec	27	1430	3.02	0
Dec	27	1400	3.02	0
Dec	27	1330	3.02	0
Dec	27	1300	3.03	0
Dec	27	1230	3.03	0
Dec	27	1200	3.03	0
Dec	27	1130	3.03	0
Dec	27	1100	3.03	0
Dec	27	1030	3.03	0
Dec	27	1000	3.04	0
Dec	27	930	3.04	0
Dec	27	900	3.03	0
Dec	27	830	3.03	0
Dec	27	800	3.03	0
Dec	27	730	3.04	0
Dec	27	700	3.03	0
Dec	27	630	3.04	0
Dec	27	600	3.04	0
Dec	27	530	3.04	0
Dec	27	500	3.05	0
Dec	27	430	3.05	0
Dec	27	400	3.04	0
Dec	27	330	3.04	0
Dec	27	300	3.04	0
Dec	27	230	3.04	0
Dec	27	200	3.04	0
Dec	27	130	3.05	0
Dec	27	100	3.05	0
Dec	27	30	3.05	0
Dec	27	0	3.04	0
Dec	26	2330	3.04	0
Dec	26	2300	3.04	0
Dec	26	2230	3.05	0
Dec	26	2200	3.05	0
Dec	26	2130	3.04	0
Dec	26	2100	3.04	0
Dec	26	2030	3.04	0
Dec	26	2000	3.04	0
Dec	26	1930	3.04	0
Dec	26	1900	3.04	0
Dec	26	1830	3.04	0
Dec	26	1800	3.04	0
Dec	26	1730	3.04	0
Dec	26	1700	3.03	0
Dec	26	1630	3.03	0
Dec	26	1600	3.03	0
Dec	26	1530	3.03	0
Dec	26	1500	3.04	0
Dec	26	1430	3.04	0
Dec	26	1400	3.04	0
Dec	26	1330	3.04	0
Dec	26	1300	3.04	0
Dec	26	1230	3.04	0
Dec	26	1200	3.04	0
Dec	26	1130	3.04	0
Dec	26	1100	3.03	0
Dec	26	1030	3.04	0
Dec	26	1000	3.04	0
Dec	26	930	3.04	0
Dec	26	900	3.04	0
Dec	26	830	3.04	0
Dec	26	800	3.03	0
Dec	26	730	3.04	0
Dec	26	700	M	M
Dec	26	630	3.04	0
Dec	26	600	3.04	0
Dec	26	530	3.04	0
Dec	26	500	3.04	0
Dec	26	430	3.04	0
Dec	26	400	3.05	0
Dec	26	330	3.04	0
Dec	26	300	3.04	0
Dec	26	230	3.04	0
Dec	26	200	3.04	0
Dec	26	130	3.05	0
Dec	26	100	3.05	0
Dec	26	30	3.05	0
Dec	26	0	3.05	0
Dec	25	2330	3.04	0
Dec	25	2300	3.05	0
Dec	25	2230	3.05	0
Dec	25	2200	3.04	0
Dec	25	2130	3.05	0
Dec	25	2100	3.04	0
Dec	25	2030	3.05	0
Dec	25	2000	3.05	0
Dec	25	1930	3.04	0
Dec	25	1900	3.04	0
Dec	25	1830	3.04	0
Dec	25	1800	3.04	0
Dec	25	1730	3.05	0
Dec	25	1700	3.05	0
Dec	25	1630	3.04	0
Dec	25	1600	3.05	0
Dec	25	1530	3.05	0
Dec	25	1500	3.05	0
Dec	25	1430	3.05	0
Dec	25	1400	3.04	0
Dec	25	1330	3.05	0
Dec	25	1300	3.06	0
Dec	25	1230	3.06	0
Dec	25	1200	3.05	0
Dec	25	1130	3.05	0
Dec	25	1100	3.05	0
Dec	25	1030	3.05	0
Dec	25	1000	3.05	0
Dec	25	930	3.05	0
Dec	25	900	3.06	0
Dec	25	830	3.07	0
Dec	25	800	3.06	0
Dec	25	730	3.07	0
Dec	25	700	3.06	0
Dec	25	630	3.06	0
Dec	25	600	3.05	0
Dec	25	530	3.06	0
Dec	25	500	3.07	0
Dec	25	430	3.09	0
Dec	25	400	3.09	0
Dec	25	330	3.11	0
Dec	25	300	3.11	0
Dec	25	230	3.12	0
Dec	25	200	3.14	0
Dec	25	130	3.14	0
Dec	25	100	3.14	0
Dec	25	30	3.15	0
Dec	25	0	3.15	0
Dec	24	2330	3.15	0
Dec	24	2300	3.14	0
Dec	24	2230	3.15	0
Dec	24	2200	3.15	0
Dec	24	2130	3.14	0
Dec	24	2100	3.14	0
